Date,PMAQI Value,Main Pollutant,Site Name,Site ID,Source
12/29/13,53,,FIA/Lafayette,26-163-0039,AQS
12/30/13,32,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/31/13,43,,FIA/Lafayette,26-163-0039,AQS
1/1/14,48,,FIA/Lafayette,26-163-0039,AQS
1/2/14,30,,Allen Park,26-163-0001,AQS
1/3/14,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/4/14,58,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/5/14,74,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/6/14,33,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/7/14,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/8/14,78,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/9/14,95,,FIA/Lafayette,26-163-0039,AQS
1/10/14,68,,FIA/Lafayette,26-163-0039,AQS
1/11/14,47,,Southwestern H.S.,26-163-0015,AQS
1/12/14,51,,FIA/Lafayette,26-163-0039,AQS
1/13/14,47,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/14/14,66,,Southwestern H.S.,26-163-0015,AQS
1/15/14,34,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/16/14,43,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/17/14,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/18/14,58,,Allen Park,26-163-0001,AQS
1/19/14,59,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/20/14,34,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/21/14,22,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/22/14,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/23/14,64,,FIA/Lafayette,26-163-0039,AQS
1/24/14,60,,FIA/Lafayette,26-163-0039,AQS
1/25/14,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/26/14,51,,Allen Park,26-163-0001,AQS
1/27/14,28,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/28/14,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/29/14,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/30/14,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/31/14,63,,FIA/Lafayette,26-163-0039,AQS
2/1/14,76,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
2/2/14,51,,FIA/Lafayette,26-163-0039,AQS
2/3/14,73,,FIA/Lafayette,26-163-0039,AQS
2/4/14,116,,Port Huron,26-147-0005,AQS
2/5/14,59,,FIA/Lafayette,26-163-0039,AQS
2/6/14,59,,FIA/Lafayette,26-163-0039,AQS
2/7/14,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/8/14,69,,FIA/Lafayette,26-163-0039,AQS
2/9/14,66,,FIA/Lafayette,26-163-0039,AQS
2/10/14,63,,FIA/Lafayette,26-163-0039,AQS
2/11/14,48,,FIA/Lafayette,26-163-0039,AQS
2/12/14,79,,FIA/Lafayette,26-163-0039,AQS
2/13/14,96,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
2/14/14,88,,FIA/Lafayette,26-163-0039,AQS
2/15/14,43,,Allen Park,26-163-0001,AQS
2/16/14,78,,FIA/Lafayette,26-163-0039,AQS
2/17/14,53,,Port Huron,26-147-0005,AQS
2/18/14,66,,Allen Park,26-163-0001,AQS
2/19/14,63,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/20/14,88,,FIA/Lafayette,26-163-0039,AQS
2/21/14,29,,FIA/Lafayette,26-163-0039,AQS
2/22/14,29,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
